case_id,resource,role,activity,start_time,end_time,enabled_time,age,priority
716,AML Investigator-000002,AML Investigator,AML check,2023-04-12T15:03:34.183,2023-04-12T15:24:18.052,2023-04-12T15:03:34.183,26,medium
716,Clerk-000007,Clerk,Check credit history,2023-04-12T15:03:34.183,2023-04-12T15:27:03.756,2023-04-12T15:03:34.183,42,medium
715,AML Investigator-000001,AML Investigator,AML check,2023-04-12T14:44:44.627,2023-04-12T15:27:23.412,2023-04-12T14:44:44.627,52,high
717,Clerk-000001,Clerk,Check application form completeness,2023-04-12T15:30:00.000,2023-04-12T15:31:36.276,2023-04-12T15:30:00.000,40,medium
712,Senior Officer-000001,Senior Officer,Approve loan offer,2023-04-12T15:13:14.420,2023-04-12T15:33:14.420,2023-04-12T15:13:14.420,43,medium
717,AML Investigator-000001,AML Investigator,AML check,2023-04-12T15:31:36.276,2023-04-12T15:35:21.704,2023-04-12T15:31:36.276,63,medium
716,Appraiser-000002,Appraiser,Appraise property,2023-04-12T15:03:34.183,2023-04-12T15:35:43.481,2023-04-12T15:03:34.183,33,medium
713,Clerk-000005,Clerk,Check credit history,2023-04-12T15:07:19.000,2023-04-12T15:39:50.457,2023-04-12T15:07:19.000,32,low
713,AML Investigator-000002,AML Investigator,AML check,2023-04-12T15:24:18.052,2023-04-12T15:44:34.811,2023-04-12T15:07:19.000,23,low
715,Loan Officer-000001,Loan Officer,Assess loan risk,2023-04-12T15:27:23.412,2023-04-12T15:47:23.412,2023-04-12T15:27:23.412,22,high
717,Clerk-000003,Clerk,Check credit history,2023-04-12T15:31:36.276,2023-04-12T15:48:11.962,2023-04-12T15:31:36.276,26,medium
716,Loan Officer-000003,Loan Officer,Assess loan risk,2023-04-12T15:35:43.481,2023-04-12T15:55:43.481,2023-04-12T15:35:43.481,27,medium
713,Loan Officer-000002,Loan Officer,Assess loan risk,2023-04-12T15:44:34.811,2023-04-13T08:04:34.811,2023-04-12T15:44:34.811,43,low
712,Clerk-000006,Clerk,Cancel application,2023-04-13T08:00:00.000,2023-04-13T08:05:00.000,2023-04-12T16:33:14.420,37,medium
713,Loan Officer-000004,Loan Officer,Design loan offer,2023-04-13T08:04:34.811,2023-04-13T08:05:32.389,2023-04-13T08:04:34.811,33,low
715,Clerk-000002,Clerk,Reject application,2023-04-13T08:00:00.000,2023-04-13T08:10:00.000,2023-04-12T16:47:23.412,34,high
716,Clerk-000007,Clerk,Reject application,2023-04-13T08:00:00.000,2023-04-13T08:10:00.000,2023-04-12T16:55:43.481,41,medium
717,Appraiser-000001,Appraiser,Appraise property,2023-04-12T15:31:36.276,2023-04-13T08:11:43.583,2023-04-12T15:31:36.276,55,medium
713,Senior Officer-000002,Senior Officer,Approve loan offer,2023-04-13T08:05:32.389,2023-04-13T08:25:32.389,2023-04-13T08:05:32.389,60,low
717,Loan Officer-000001,Loan Officer,Assess loan risk,2023-04-13T08:11:43.583,2023-04-13T08:31:43.583,2023-04-13T08:11:43.583,34,medium
717,Loan Officer-000003,Loan Officer,Design loan offer,2023-04-13T08:31:43.583,2023-04-13T08:39:31.728,2023-04-13T08:31:43.583,34,medium
719,Clerk-000001,Clerk,Check application form completeness,2023-04-13T08:30:00.000,2023-04-13T08:39:43.788,2023-04-13T08:30:00.000,52,low
719,Appraiser-000002,Appraiser,Appraise property,2023-04-13T08:39:43.788,2023-04-13T08:39:52.800,2023-04-13T08:39:43.788,37,low
719,AML Investigator-000001,AML Investigator,AML check,2023-04-13T08:39:43.788,2023-04-13T08:42:14.150,2023-04-13T08:39:43.788,64,low
719,Clerk-000005,Clerk,Check credit history,2023-04-13T08:39:43.788,2023-04-13T08:42:35.596,2023-04-13T08:39:43.788,29,low
714,Clerk-000004,Clerk,Check credit history,2023-04-12T14:52:44.394,2023-04-13T08:51:11.793,2023-04-12T14:52:44.394,58,low
717,Senior Officer-000001,Senior Officer,Approve loan offer,2023-04-13T08:39:31.728,2023-04-13T08:59:31.728,2023-04-13T08:39:31.728,25,medium
719,Loan Officer-000002,Loan Officer,Assess loan risk,2023-04-13T08:42:35.596,2023-04-13T09:02:35.596,2023-04-13T08:42:35.596,39,low
720,Clerk-000003,Clerk,Check application form completeness,2023-04-13T09:00:00.000,2023-04-13T09:04:30.346,2023-04-13T09:00:00.000,52,low
718,Clerk-000008,Clerk,Check application form completeness,2023-04-13T08:00:00.000,2023-04-13T09:09:16.757,2023-04-12T16:00:00.000,29,high
720,Clerk-000006,Clerk,Return application back to applicant,2023-04-13T09:04:30.346,2023-04-13T09:09:30.346,2023-04-13T09:04:30.346,19,low
718,Appraiser-000001,Appraiser,Appraise property,2023-04-13T09:09:16.757,2023-04-13T09:10:49.100,2023-04-13T09:09:16.757,31,high
714,Loan Officer-000004,Loan Officer,Assess loan risk,2023-04-13T08:51:11.793,2023-04-13T09:11:11.793,2023-04-13T08:51:11.793,21,low
718,Clerk-000002,Clerk,Check credit history,2023-04-13T09:09:16.757,2023-04-13T09:19:40.066,2023-04-13T09:09:16.757,52,high
714,Loan Officer-000001,Loan Officer,Design loan offer,2023-04-13T09:11:11.793,2023-04-13T09:22:47.617,2023-04-13T09:11:11.793,37,low
713,Clerk-000007,Clerk,Cancel application,2023-04-13T09:25:32.389,2023-04-13T09:30:32.389,2023-04-13T09:25:32.389,59,low
714,Senior Officer-000002,Senior Officer,Approve loan offer,2023-04-13T09:22:47.617,2023-04-13T09:42:47.617,2023-04-13T09:22:47.617,30,low
722,Clerk-000004,Clerk,Check application form completeness,2023-04-13T10:00:00.000,2023-04-13T10:00:42.345,2023-04-13T10:00:00.000,64,low
717,Clerk-000005,Clerk,Cancel application,2023-04-13T09:59:31.728,2023-04-13T10:04:31.728,2023-04-13T09:59:31.728,37,medium
720,Applicant-000001,Applicant,Applicant completes form,2023-04-13T09:09:30.346,2023-04-13T10:09:30.346,2023-04-13T09:09:30.346,30,low
719,Clerk-000008,Clerk,Reject application,2023-04-13T10:02:35.596,2023-04-13T10:12:35.596,2023-04-13T10:02:35.596,49,low
721,Clerk-000001,Clerk,Check application form completeness,2023-04-13T09:30:00.000,2023-04-13T10:13:00.999,2023-04-13T09:30:00.000,46,medium
720,Clerk-000006,Clerk,Check application form completeness,2023-04-13T10:09:30.346,2023-04-13T10:15:55.961,2023-04-13T10:09:30.346,58,low
722,AML Investigator-000001,AML Investigator,AML check,2023-04-13T10:00:42.345,2023-04-13T10:18:46.870,2023-04-13T10:00:42.345,44,low
721,Clerk-000002,Clerk,Check credit history,2023-04-13T10:13:00.999,2023-04-13T10:26:05.813,2023-04-13T10:13:00.999,44,medium
720,Clerk-000007,Clerk,Check credit history,2023-04-13T10:15:55.961,2023-04-13T10:27:07.535,2023-04-13T10:15:55.961,64,low
718,AML Investigator-000002,AML Investigator,AML check,2023-04-13T09:09:16.757,2023-04-13T10:28:31.606,2023-04-13T09:09:16.757,35,high
721,Appraiser-000001,Appraiser,Appraise property,2023-04-13T10:13:00.999,2023-04-13T10:34:36.563,2023-04-13T10:13:00.999,29,medium
723,Clerk-000004,Clerk,Check application form completeness,2023-04-13T10:30:00.000,2023-04-13T10:34:57.149,2023-04-13T10:30:00.000,50,medium
722,Clerk-000003,Clerk,Check credit history,2023-04-13T10:00:42.345,2023-04-13T10:35:23.536,2023-04-13T10:00:42.345,19,low
720,Appraiser-000001,Appraiser,Appraise property,2023-04-13T10:34:36.563,2023-04-13T10:41:34.317,2023-04-13T10:15:55.961,50,low
714,Clerk-000008,Clerk,Approve application,2023-04-13T10:42:47.617,2023-04-13T10:47:47.617,2023-04-13T10:42:47.617,19,low
718,Loan Officer-000003,Loan Officer,Assess loan risk,2023-04-13T10:28:31.606,2023-04-13T10:48:31.606,2023-04-13T10:28:31.606,51,high
718,Loan Officer-000002,Loan Officer,Design loan offer,2023-04-13T10:48:31.606,2023-04-13T10:50:25.068,2023-04-13T10:48:31.606,44,high
723,Clerk-000005,Clerk,Check credit history,2023-04-13T10:34:57.149,2023-04-13T10:56:10.378,2023-04-13T10:34:57.149,33,medium
723,Appraiser-000001,Appraiser,Appraise property,2023-04-13T10:41:34.317,2023-04-13T11:08:04.528,2023-04-13T10:34:57.149,31,medium
720,AML Investigator-000001,AML Investigator,AML check,2023-04-13T10:18:46.870,2023-04-13T11:09:21.801,2023-04-13T10:15:55.961,42,low
718,Senior Officer-000001,Senior Officer,Approve loan offer,2023-04-13T10:50:25.068,2023-04-13T11:10:25.068,2023-04-13T10:50:25.068,41,high
724,Clerk-000001,Clerk,Check application form completeness,2023-04-13T11:00:00.000,2023-04-13T11:11:32.180,2023-04-13T11:00:00.000,39,high
724,Clerk-000006,Clerk,Return application back to applicant,2023-04-13T11:11:32.180,2023-04-13T11:16:32.180,2023-04-13T11:11:32.180,55,high
721,AML Investigator-000002,AML Investigator,AML check,2023-04-13T10:28:31.606,2023-04-13T11:17:08.628,2023-04-13T10:13:00.999,54,medium
723,AML Investigator-000001,AML Investigator,AML check,2023-04-13T11:09:21.801,2023-04-13T11:25:11.652,2023-04-13T10:34:57.149,60,medium
720,Loan Officer-000004,Loan Officer,Assess loan risk,2023-04-13T11:09:21.801,2023-04-13T11:29:21.801,2023-04-13T11:09:21.801,41,low
725,Clerk-000002,Clerk,Check application form completeness,2023-04-13T11:30:00.000,2023-04-13T11:32:22.358,2023-04-13T11:30:00.000,49,medium
722,Appraiser-000002,Appraiser,Appraise property,2023-04-13T10:00:42.345,2023-04-13T11:33:17.153,2023-04-13T10:00:42.345,50,low
725,Appraiser-000001,Appraiser,Appraise property,2023-04-13T11:32:22.358,2023-04-13T11:35:52.770,2023-04-13T11:32:22.358,42,medium
721,Loan Officer-000001,Loan Officer,Assess loan risk,2023-04-13T11:17:08.628,2023-04-13T11:37:08.628,2023-04-13T11:17:08.628,50,medium
725,Clerk-000007,Clerk,Check credit history,2023-04-13T11:32:22.358,2023-04-13T11:43:31.864,2023-04-13T11:32:22.358,26,medium
720,Loan Officer-000002,Loan Officer,Design loan offer,2023-04-13T11:29:21.801,2023-04-13T11:44:34.653,2023-04-13T11:29:21.801,22,low
723,Loan Officer-000003,Loan Officer,Assess loan risk,2023-04-13T11:25:11.652,2023-04-13T11:45:11.652,2023-04-13T11:25:11.652,30,medium
723,Loan Officer-000001,Loan Officer,Design loan offer,2023-04-13T11:45:11.652,2023-04-13T11:51:20.694,2023-04-13T11:45:11.652,32,medium
722,Loan Officer-000004,Loan Officer,Assess loan risk,2023-04-13T11:33:17.153,2023-04-13T11:53:17.153,2023-04-13T11:33:17.153,58,low
722,Loan Officer-000002,Loan Officer,Design loan offer,2023-04-13T11:53:17.153,2023-04-13T11:56:11.206,2023-04-13T11:53:17.153,56,low
725,AML Investigator-000002,AML Investigator,AML check,2023-04-13T11:32:22.358,2023-04-13T12:03:19.599,2023-04-13T11:32:22.358,42,medium
726,Clerk-000004,Clerk,Check application form completeness,2023-04-13T12:00:00.000,2023-04-13T12:03:47.485,2023-04-13T12:00:00.000,21,medium
720,Senior Officer-000002,Senior Officer,Approve loan offer,2023-04-13T11:44:34.653,2023-04-13T12:04:34.653,2023-04-13T11:44:34.653,28,low
723,Senior Officer-000001,Senior Officer,Approve loan offer,2023-04-13T11:51:20.694,2023-04-13T12:11:20.694,2023-04-13T11:51:20.694,39,medium
726,AML Investigator-000001,AML Investigator,AML check,2023-04-13T12:03:47.485,2023-04-13T12:13:37.250,2023-04-13T12:03:47.485,20,medium
718,Clerk-000008,Clerk,Approve application,2023-04-13T12:10:25.068,2023-04-13T12:15:25.068,2023-04-13T12:10:25.068,36,high
724,Applicant-000001,Applicant,Applicant completes form,2023-04-13T11:16:32.180,2023-04-13T12:16:32.180,2023-04-13T11:16:32.180,39,high
726,Appraiser-000002,Appraiser,Appraise property,2023-04-13T12:03:47.485,2023-04-13T12:18:15.308,2023-04-13T12:03:47.485,34,medium
724,Clerk-000005,Clerk,Check application form completeness,2023-04-13T12:16:32.180,2023-04-13T12:20:04.064,2023-04-13T12:16:32.180,25,high
724,Clerk-000001,Clerk,Check credit history,2023-04-13T12:20:04.064,2023-04-13T12:20:42.407,2023-04-13T12:20:04.064,60,high
725,Loan Officer-000003,Loan Officer,Assess loan risk,2023-04-13T12:03:19.599,2023-04-13T12:23:19.599,2023-04-13T12:03:19.599,46,medium
722,Senior Officer-000002,Senior Officer,Approve loan offer,2023-04-13T12:04:34.653,2023-04-13T12:24:34.653,2023-04-13T11:56:11.206,34,low
727,Clerk-000006,Clerk,Check application form completeness,2023-04-13T12:30:00.000,2023-04-13T12:30:07.427,2023-04-13T12:30:00.000,48,medium
727,Clerk-000002,Clerk,Check credit history,2023-04-13T12:30:07.427,2023-04-13T12:30:54.694,2023-04-13T12:30:07.427,63,medium
724,Appraiser-000001,Appraiser,Appraise property,2023-04-13T12:20:04.064,2023-04-13T12:36:55.115,2023-04-13T12:20:04.064,41,high
726,Clerk-000003,Clerk,Check credit history,2023-04-13T12:03:47.485,2023-04-13T12:43:38.983,2023-04-13T12:03:47.485,37,medium
721,Clerk-000007,Clerk,Reject application,2023-04-13T12:37:08.628,2023-04-13T12:47:08.628,2023-04-13T12:37:08.628,59,medium
727,AML Investigator-000001,AML Investigator,AML check,2023-04-13T12:30:07.427,2023-04-13T12:47:50.541,2023-04-13T12:30:07.427,21,medium
726,Loan Officer-000001,Loan Officer,Assess loan risk,2023-04-13T12:43:38.983,2023-04-13T13:03:38.983,2023-04-13T12:43:38.983,18,medium
726,Loan Officer-000004,Loan Officer,Design loan offer,2023-04-13T13:03:38.983,2023-04-13T13:05:09.213,2023-04-13T13:03:38.983,51,medium
720,Clerk-000008,Clerk,Cancel application,2023-04-13T13:04:34.653,2023-04-13T13:09:34.653,2023-04-13T13:04:34.653,19,low
728,Clerk-000004,Clerk,Check application form completeness,2023-04-13T13:00:00.000,2023-04-13T13:16:15.525,2023-04-13T13:00:00.000,59,medium
723,Clerk-000005,Clerk,Cancel application,2023-04-13T13:11:20.694,2023-04-13T13:16:20.694,2023-04-13T13:11:20.694,37,medium
724,AML Investigator-000002,AML Investigator,AML check,2023-04-13T12:20:04.064,2023-04-13T13:20:19.026,2023-04-13T12:20:04.064,56,high
726,Senior Officer-000001,Senior Officer,Approve loan offer,2023-04-13T13:05:09.213,2023-04-13T13:25:09.213,2023-04-13T13:05:09.213,61,medium
722,Clerk-000002,Clerk,Approve application,2023-04-13T13:24:34.653,2023-04-13T13:29:34.653,2023-04-13T13:24:34.653,65,low
725,Clerk-000006,Clerk,Reject application,2023-04-13T13:23:19.599,2023-04-13T13:33:19.599,2023-04-13T13:23:19.599,47,medium
728,Clerk-000001,Clerk,Check credit history,2023-04-13T13:16:15.525,2023-04-13T13:38:27.641,2023-04-13T13:16:15.525,19,medium
729,Clerk-000003,Clerk,Check application form completeness,2023-04-13T13:30:00.000,2023-04-13T13:39:43.768,2023-04-13T13:30:00.000,23,medium
727,Appraiser-000002,Appraiser,Appraise property,2023-04-13T12:30:07.427,2023-04-13T13:39:45.534,2023-04-13T12:30:07.427,24,medium
724,Loan Officer-000002,Loan Officer,Assess loan risk,2023-04-13T13:20:19.026,2023-04-13T13:40:19.026,2023-04-13T13:20:19.026,64,high
728,AML Investigator-000001,AML Investigator,AML check,2023-04-13T13:16:15.525,2023-04-13T13:45:11.301,2023-04-13T13:16:15.525,34,medium
727,Loan Officer-000003,Loan Officer,Assess loan risk,2023-04-13T13:39:45.534,2023-04-13T13:59:45.534,2023-04-13T13:39:45.534,63,medium
729,AML Investigator-000002,AML Investigator,AML check,2023-04-13T13:39:43.768,2023-04-13T14:18:35.521,2023-04-13T13:39:43.768,56,medium
728,Appraiser-000001,Appraiser,Appraise property,2023-04-13T13:16:15.525,2023-04-13T14:22:55.439,2023-04-13T13:16:15.525,23,medium
730,Clerk-000008,Clerk,Check application form completeness,2023-04-13T14:00:00.000,2023-04-13T14:25:19.481,2023-04-13T14:00:00.000,35,low
730,Clerk-000005,Clerk,Check credit history,2023-04-13T14:25:19.481,2023-04-13T14:26:34.872,2023-04-13T14:25:19.481,56,low
726,Clerk-000004,Clerk,Cancel application,2023-04-13T14:25:09.213,2023-04-13T14:30:09.213,2023-04-13T14:25:09.213,41,medium
730,Appraiser-000001,Appraiser,Appraise property,2023-04-13T14:25:19.481,2023-04-13T14:30:09.965,2023-04-13T14:25:19.481,33,low
728,Loan Officer-000001,Loan Officer,Assess loan risk,2023-04-13T14:22:55.439,2023-04-13T14:42:55.439,2023-04-13T14:22:55.439,61,medium
729,Appraiser-000002,Appraiser,Appraise property,2023-04-13T13:39:45.534,2023-04-13T14:43:17.878,2023-04-13T13:39:43.768,60,medium
731,Clerk-000002,Clerk,Check application form completeness,2023-04-13T14:30:00.000,2023-04-13T14:46:35.885,2023-04-13T14:30:00.000,22,low
724,Clerk-000006,Clerk,Reject application,2023-04-13T14:40:19.026,2023-04-13T14:50:19.026,2023-04-13T14:40:19.026,54,high
731,Clerk-000001,Clerk,Return application back to applicant,2023-04-13T14:46:35.885,2023-04-13T14:51:35.885,2023-04-13T14:46:35.885,45,low
727,Clerk-000003,Clerk,Reject application,2023-04-13T14:59:45.534,2023-04-13T15:09:45.534,2023-04-13T14:59:45.534,24,medium
732,Clerk-000008,Clerk,Check application form completeness,2023-04-13T15:00:00.000,2023-04-13T15:25:41.041,2023-04-13T15:00:00.000,56,medium
732,AML Investigator-000002,AML Investigator,AML check,2023-04-13T15:25:41.041,2023-04-13T15:31:45.393,2023-04-13T15:25:41.041,24,medium
732,Clerk-000005,Clerk,Check credit history,2023-04-13T15:25:41.041,2023-04-13T15:37:55.820,2023-04-13T15:25:41.041,32,medium
733,Clerk-000004,Clerk,Check application form completeness,2023-04-13T15:30:00.000,2023-04-13T15:45:24.504,2023-04-13T15:30:00.000,57,medium
729,Clerk-000007,Clerk,Check credit history,2023-04-13T13:39:43.768,2023-04-13T15:47:15.004,2023-04-13T13:39:43.768,59,medium
733,Appraiser-000002,Appraiser,Appraise property,2023-04-13T15:45:24.504,2023-04-13T15:50:23.664,2023-04-13T15:45:24.504,44,medium
731,Applicant-000001,Applicant,Applicant completes form,2023-04-13T14:51:35.885,2023-04-13T15:51:35.885,2023-04-13T14:51:35.885,35,low
728,Clerk-000002,Clerk,Reject application,2023-04-13T15:42:55.439,2023-04-13T15:52:55.439,2023-04-13T15:42:55.439,63,medium
731,Clerk-000001,Clerk,Check application form completeness,2023-04-13T15:51:35.885,2023-04-13T15:54:14.582,2023-04-13T15:51:35.885,44,low
732,Appraiser-000001,Appraiser,Appraise property,2023-04-13T15:25:41.041,2023-04-14T08:06:38.379,2023-04-13T15:25:41.041,40,medium
729,Loan Officer-000004,Loan Officer,Assess loan risk,2023-04-13T15:47:15.004,2023-04-14T08:07:15.004,2023-04-13T15:47:15.004,51,medium
734,Clerk-000008,Clerk,Check application form completeness,2023-04-14T08:00:00.000,2023-04-14T08:09:44.747,2023-04-13T16:00:00.000,38,low
731,Clerk-000003,Clerk,Check credit history,2023-04-13T15:54:14.582,2023-04-14T08:14:51.814,2023-04-13T15:54:14.582,29,low
733,AML Investigator-000002,AML Investigator,AML check,2023-04-13T15:45:24.504,2023-04-14T08:23:28.214,2023-04-13T15:45:24.504,44,medium
729,Loan Officer-000003,Loan Officer,Design loan offer,2023-04-14T08:07:15.004,2023-04-14T08:24:05.905,2023-04-14T08:07:15.004,23,medium
732,Loan Officer-000002,Loan Officer,Assess loan risk,2023-04-14T08:06:38.379,2023-04-14T08:26:38.379,2023-04-14T08:06:38.379,51,medium
731,AML Investigator-000002,AML Investigator,AML check,2023-04-14T08:23:28.214,2023-04-14T08:32:46.060,2023-04-13T15:54:14.582,43,low
734,Appraiser-000001,Appraiser,Appraise property,2023-04-14T08:09:44.747,2023-04-14T08:33:27.357,2023-04-14T08:09:44.747,36,low
734,AML Investigator-000002,AML Investigator,AML check,2023-04-14T08:32:46.060,2023-04-14T08:36:29.466,2023-04-14T08:09:44.747,29,low
729,Senior Officer-000002,Senior Officer,Approve loan offer,2023-04-14T08:24:05.905,2023-04-14T08:44:05.905,2023-04-14T08:24:05.905,65,medium
735,Clerk-000004,Clerk,Check application form completeness,2023-04-14T08:30:00.000,2023-04-14T08:45:28.474,2023-04-14T08:30:00.000,31,high
735,AML Investigator-000002,AML Investigator,AML check,2023-04-14T08:45:28.474,2023-04-14T08:57:31.974,2023-04-14T08:45:28.474,47,high
733,Clerk-000006,Clerk,Check credit history,2023-04-13T15:45:24.504,2023-04-14T08:58:03.434,2023-04-13T15:45:24.504,24,medium
730,AML Investigator-000001,AML Investigator,AML check,2023-04-13T14:25:19.481,2023-04-14T08:58:41.182,2023-04-13T14:25:19.481,23,low
735,Clerk-000007,Clerk,Check credit history,2023-04-14T08:45:28.474,2023-04-14T08:59:04.531,2023-04-14T08:45:28.474,46,high
731,Appraiser-000002,Appraiser,Appraise property,2023-04-13T15:54:14.582,2023-04-14T08:59:27.558,2023-04-13T15:54:14.582,62,low
733,Loan Officer-000001,Loan Officer,Assess loan risk,2023-04-14T08:58:03.434,2023-04-14T09:18:03.434,2023-04-14T08:58:03.434,23,medium
730,Loan Officer-000004,Loan Officer,Assess loan risk,2023-04-14T08:58:41.182,2023-04-14T09:18:41.182,2023-04-14T08:58:41.182,53,low
730,Loan Officer-000002,Loan Officer,Design loan offer,2023-04-14T09:18:41.182,2023-04-14T09:18:49.591,2023-04-14T09:18:41.182,22,low
731,Loan Officer-000003,Loan Officer,Assess loan risk,2023-04-14T08:59:27.558,2023-04-14T09:19:27.558,2023-04-14T08:59:27.558,28,low
